time,chw_total,hw_total,hw_kl,chw_kl,hw_cob,chw_cob,hw_SE1,chw_SE1,hw_SE2,chw_SE2,hw_SSB,chw_SSB,hw_SSM,chw_SSM,hw_SAAC,chw_SAAC,total_sunpower_kwh
2017-03-19 7:45:00,234.7475733,146.9190492,0,0,-0.1,-0.1,70.1,118.1,0,16.204,50.72,NULL,0.1,0.1,2.5,0,
2017-03-19 7:30:00,212.6199253,164.7614968,0,8.1,-0.1,-0.1,73.1,112.4,13.5,11.7029,51.36,NULL,0.1,0.1,7,0,
2017-03-19 7:15:00,229.2407503,154.7577822,0,9.5,-0.1,-0.1,73.1,112.1,0,13.5034,50.72,NULL,0.1,0.1,2.5,0,
2017-03-19 7:00:00,223.5306219,185.8219198,11,0,-0.1,-0.1,70.9,114,13.5,15.3038,51.04,NULL,0.1,0.1,2.5,0,
2017-03-19 6:45:00,292.4636663,167.8147003,-0.1,0,-0.1,29.7,72.5,114,0,24.3061,45.6,NULL,0.1,28.3,20,0,
2017-03-19 6:30:00,224.6401239,186.4412993,7.9,17.7,7,-0.1,76.7,110.4,0,18.9047,0,NULL,0.1,0.1,18.5,0,
2017-03-19 6:15:00,268.2838646,170.3310498,9,0,0,-0.1,80.5,112.4,0,22.5056,0,NULL,0.1,30.8,7,0,
2017-03-19 6:00:00,220.1778363,191.3378184,9.4,14.4,0,-0.1,81.6,111.8,0,12.6031,0,NULL,0.1,0.1,10.1,0,
2017-03-19 5:45:00,218.6141469,183.3239998,8.2,7.1,8,-0.1,79.4,111.3,5.4,19.8049,0,NULL,0.1,0.1,7.8,0,
2017-03-19 5:30:00,225.1302728,203.9598829,4.5,17.4,0,-0.1,80.5,111.5,0,17.1043,0,NULL,0.1,0.1,13.9,0,
2017-03-19 5:15:00,243.6128689,205.3091493,5.4,7.7,4.8,6.8,83.5,113.2,7.2,17.1043,0,NULL,0.1,0.1,20,0,
2017-03-19 5:00:00,243.921943,206.463249,9.8,8.1,9.8,-0.1,84.6,113.7,0,19.8049,0,NULL,0.1,14.6,5.5,0,
2017-03-19 4:45:00,223.8239725,169.846801,7.6,0,-0.1,-0.1,75.8,112.4,13.5,27.907,0,NULL,0.1,0.1,2.5,0,
2017-03-19 4:30:00,223.1335202,247.8604225,7.5,8,12.7,-0.1,87.9,111,0,26.1065,0,NULL,0.1,0.1,19.3,0,
2017-03-19 4:15:00,247.9039561,167.6637474,-0.1,13.7,0,-0.1,80.5,111,13.2,14.4036,0,NULL,0.1,0.1,4,0,
2017-03-19 4:00:00,224.1318471,180.2173973,4.9,8.2,0,-0.1,88.7,112.9,0,23.4058,30.88,NULL,0.1,0.1,13.1,0,
2017-03-19 3:45:00,248.7367523,164.508247,5,0,0,6.2,85.2,112.4,0,20.7052,50.56,NULL,0.1,0.1,2.5,0,
2017-03-19 3:30:00,275.5526457,186.1008387,8.9,31.3,0,-0.1,82.7,115.4,6.6,23.4058,50.72,NULL,0.1,0.1,13.9,0,
2017-03-19 3:15:00,250.4807183,178.5424468,-0.1,21,0,-0.1,88.2,112.9,0,13.5034,50.72,NULL,0.1,0.1,10.1,0,
2017-03-19 3:00:00,256.8296958,132.8478484,6.2,0,0,12.6,34.3,107.1,7.5,25.2063,47.04,NULL,0.1,24.4,11.6,0,
2017-03-19 2:45:00,257.2318971,182.7893978,5.6,29.8,0,4.7,72.3,110.7,0,11.7029,0,NULL,0.1,0.1,12.4,0,
2017-03-19 2:30:00,225.131295,171.4431954,7.3,8.4,1.8,-0.1,77.2,107.7,7.2,18.0045,0,NULL,0.1,0.1,9.3,0,
2017-03-19 2:15:00,243.8667966,167.2388468,4.5,10.8,-0.1,-0.1,77.2,113.5,0,13.5034,0,NULL,0.1,0.1,17.7,0,
2017-03-19 2:00:00,228.1187241,175.8374948,6.7,0,-0.1,-0.1,79.7,126.9,7.5,11.7029,0,NULL,0.1,0.1,2.5,0,
2017-03-19 1:45:00,263.6928905,178.9749936,8.6,9.2,-0.1,-0.1,71.2,129.1,0,18.0045,0,NULL,0.1,2.8,18.5,0,
2017-03-19 1:30:00,301.8541984,174.7151629,5.3,42.9,-0.1,12.2,70.1,127.5,11.1,21.6054,0,NULL,0.1,0.1,13.1,0,
2017-03-19 1:15:00,271.2276365,188.7366042,6.1,10.2,9.8,-0.1,75.3,122.8,0,23.4058,0,NULL,0.1,0.1,20,0,
2017-03-19 1:00:00,258.8287471,199.6372158,6.4,17,21.1,-0.1,70.1,126.1,13.8,12.6031,0,NULL,0.1,0.1,12.4,0,
2017-03-19 0:45:00,273.0259125,151.9697497,5.1,8.2,0,12.6,72,123.1,0,13.5034,0,NULL,0.1,0.1,13.9,0,
2017-03-19 0:30:00,240.1239728,223.8945178,7.9,0,19.3,-0.1,68.1,131,13.8,13.5034,22.24,NULL,0.1,0.1,13.1,0,
2017-03-19 0:15:00,308.7852349,170.9352476,0,25,21.2,-0.1,66.2,145,0,22.5056,50.56,NULL,0.1,0.1,12.4,0,
2017-03-19 0:00:00,299.9506507,165.2352473,9.8,22,0,5.6,65.1,140.1,10.2,37.8094,51.04,NULL,0.1,0.1,9.3,0,
2017-03-18 23:45:00,276.5400269,113.336601,7,6.7,0,7.9,35.7,134.3,0,15.3038,49.12,NULL,0.1,18.5,8.6,0,
2017-03-18 23:30:00,283.0080089,136.7367473,9.6,15.4,0,5.4,34.3,133,9.3,16.204,20.64,NULL,0.1,0.1,8.6,0,
2017-03-18 23:15:00,296.8550965,153.5360025,-0.1,28,0,11.3,60.4,136,0,32.4081,0,NULL,0.1,0.1,16.2,0,
2017-03-18 23:00:00,274.8526179,127.8352481,-0.1,7.5,0,11.6,62.1,132.4,0,27.907,0,NULL,0.1,0.1,2.5,0,
2017-03-18 22:45:00,271.3636772,141.6602993,-0.1,19.4,-0.1,4.6,62.6,134.6,0,24.3061,0,NULL,0.1,0.1,20,0,
2017-03-18 22:30:00,284.6484878,176.7344994,-0.1,8.2,-0.1,15.8,60.7,129.7,0,39.6099,0,NULL,0.1,0.1,10.9,0,
2017-03-18 22:15:00,291.8130323,172.1352476,17.9,10.2,-0.1,6.8,61.8,135.7,7.5,23.4058,0,NULL,0.1,0.1,7,0,
2017-03-18 22:00:00,312.3609229,257.636894,-0.1,0,0,12.2,63.7,137.1,0,33.3083,0,NULL,0.1,0.1,129.9,11.5,
2017-03-18 21:45:00,356.1832702,295.1473943,8.5,39.6,0,13.7,69,140.6,14.1,38.7097,0,NULL,0.1,0.1,120.7,11.5,
2017-03-18 21:30:00,347.1052862,268.4367452,0,0,0,7.8,65.7,138.7,0,38.7097,0,NULL,0.1,0.1,135.2,12.5,
2017-03-18 21:15:00,385.3419741,290.7144582,7.5,23.8,-0.1,19.1,57.4,134.1,12.9,49.5124,39.04,NULL,0.1,3.3,128.4,12.5,
2017-03-18 21:00:00,319.241099,239.9349502,0,0,-0.1,8.4,33.5,139.6,0,18.9047,50.24,NULL,0.1,0,120,12.5,
2017-03-18 20:45:00,351.7529592,251.435099,5,0,-0.1,17,53.3,132.7,0,56.7142,29.6,NULL,0.1,10.6,134.5,13,
2017-03-18 20:30:00,345.8445161,320.0543951,27.9,20.6,10.8,14.3,54.6,144.5,3,33.3083,0,NULL,0.1,0.1,132.2,13,
2017-03-18 20:15:00,397.9776743,288.8350986,41.7,30.5,0,10.4,49.7,145.9,0,31.5079,0,NULL,0.1,9.2,135.2,13.5,
2017-03-18 20:00:00,399.9603348,266.9350973,0,13.5,0,18.6,47.5,145.9,7.5,48.6121,0,NULL,0.1,0.1,127.6,13,
2017-03-18 19:45:00,377.496049,247.5347972,4.6,13.3,0,15.4,47.5,148.3,0,30.6076,0,NULL,0.1,0.1,120.7,12.5,
2017-03-18 19:30:00,435.183293,249.6351005,12.6,20.2,-0.1,20.2,50,164.5,7.5,54.0135,0,NULL,0.1,12.2,118.4,13,
2017-03-18 19:15:00,504.47116,252.1945614,-0.1,18,-0.1,12.3,35.1,182.4,0,35.1088,0,NULL,0.1,56.1,131.4,14,
2017-03-18 19:00:00,487.6532655,259.7346454,17.5,29.5,-0.1,35.7,34,190.4,12,31.5079,22.4,NULL,0.1,28.1,135.2,14.5,
2017-03-18 18:45:00,521.2441608,227.1351024,0,30.5,0,6.3,35.1,187.9,0,26.1065,22.08,NULL,0.1,26.7,125.3,15,
2017-03-18 18:30:00,546.2528014,227.9352451,0,41.2,0,19.3,34,188.4,11.1,37.8094,44.48,NULL,0.1,15.5,119.2,15.5,
2017-03-18 18:15:00,522.9129724,250.1395964,-0.1,27,0,12.1,36,177.2,0,37.8094,34.24,NULL,0.1,31.3,133.7,15.5,
2017-03-18 18:00:00,626.2060074,261.1395899,0,58.5,0,29.8,34.3,197.5,13.8,50.4126,20.48,NULL,2.6,39.1,128.4,16,
2017-03-18 17:45:00,646.3590002,239.0395936,0,95.6,0,12.8,33.5,207.4,0,42.3106,20,NULL,3.7,36.1,132.9,16.5,
2017-03-18 17:30:00,657.258441,255.6394456,-0.1,80.4,0,24.7,41.7,203.3,14.1,51.3128,20.32,NULL,3.7,34.3,135.2,15.5,
2017-03-18 17:15:00,656.0311458,244.2350996,-0.1,74.9,0,17.4,43.9,208.8,0,70.2175,20.64,NULL,3.4,38.8,136.7,15,
2017-03-18 17:00:00,616.7154869,266.5350988,-0.1,71.3,14.4,45.2,45.6,193.9,13.8,45.9115,21.28,NULL,2.7,42.5,122.3,15.5,
2017-03-18 16:45:00,608.7333391,246.6351009,-0.1,93.7,0,-0.1,47.8,195.9,3.3,55.8139,21.6,NULL,4.2,39,116.9,15.5,
2017-03-18 16:30:00,636.5527026,229.9351032,0,76.5,0,53.7,33.5,181.6,0,46.8117,21.6,NULL,5.4,66.5,125.3,15.5,
2017-03-18 16:15:00,600.2205262,228.6350975,-0.1,70.3,0,-0.1,33.5,204.1,7.8,54.9137,21.12,NULL,3.3,29.8,124.5,15.5,
2017-03-18 16:00:00,632.8732498,231.4349487,0,40,0,47.7,32.4,198.6,0,59.4148,21.12,NULL,2.7,43.5,132.2,15.5,
2017-03-18 15:45:00,572.355431,258.0349483,0,46.6,0,-0.1,32.7,202.2,7.8,49.5124,21.92,NULL,5.2,41.7,126.1,15.5,
2017-03-18 15:30:00,710.2662752,237.6351004,0,127.3,0,45.9,34.3,195.3,0,54.0135,24.32,NULL,1.5,36.8,118.4,15.5,
2017-03-18 15:15:00,561.0177912,233.0350974,0,80.9,0,-0.1,32.7,195.6,13.8,45.0112,22.24,NULL,4.6,37.6,120,16,
2017-03-18 15:00:00,622.7730755,209.0351001,0,66.1,0,44.9,31.3,204.1,0,54.0135,51.52,NULL,3,26.9,118.4,17,
2017-03-18 14:45:00,619.3301888,241.9344971,0,81.9,0,-0.1,44.5,201.9,7.5,42.3106,43.04,NULL,1.9,32.5,126.1,17,
2017-03-18 14:30:00,633.5842174,252.2349435,-0.1,69.9,0,42.2,45.3,208.3,0,42.3106,21.28,NULL,1.9,32.5,132.9,17.5,
2017-03-18 14:15:00,608.839488,235.9347997,0,109.6,0,-0.1,43.9,187.3,7.8,27.0067,22.24,NULL,0.1,30,123,19.5,
2017-03-18 14:00:00,549.7520891,245.1350971,0,66.6,0,-0.1,41.2,185.1,0,53.1133,22.88,NULL,0.1,31.9,136.7,18.5,
2017-03-18 13:45:00,582.3164343,240.4350937,-0.1,56.7,0,-0.1,32.7,183.5,12.9,65.7164,22.08,NULL,0.1,40.8,133.7,16.5,
2017-03-18 13:30:00,554.9011664,237.0350953,0,86.9,0,3.9,34.6,186.2,0,34.2085,22.56,NULL,0.1,32.5,133.7,16.5,
2017-03-18 13:15:00,545.5764561,255.8346493,-0.1,72.4,0,6.8,35.7,190.1,11.7,43.2108,23.84,NULL,0.1,26.7,134.5,18,
2017-03-18 13:00:00,592.1451037,216.0351007,0,92.3,0,-0.1,33.2,181.8,0,57.6144,24.32,NULL,1.5,37.4,120,20.5,
2017-03-18 12:45:00,650.2831916,256.1350958,0,111.7,-0.1,25.1,42.6,211.5,13.8,49.5124,22.88,NULL,3.2,27.6,137.5,20,
2017-03-18 12:30:00,628.4046099,239.6352489,-0.1,83.6,-0.1,9.7,41.7,219.2,0,61.2153,23.84,NULL,5.3,39.4,119.2,20.5,
2017-03-18 12:15:00,586.8264893,266.9351039,0,80.6,-0.1,34.1,43.1,191.2,13.5,40.5101,52.64,NULL,7.3,32,130.6,19,
2017-03-18 12:00:00,504.9933121,241.2350993,-0.1,69.2,4.7,9.4,47.8,185.7,0,18.9047,44.96,NULL,5.7,30.6,120,14.5,
2017-03-18 11:45:00,543.6913572,249.9352475,-0.1,66.3,-0.1,24.2,53,180.8,0,41.4103,22.56,NULL,3.3,30.8,136.7,15,
2017-03-18 11:30:00,512.7616878,254.0348033,-0.1,87.4,-0.1,-0.1,41.2,183.2,7.5,46.8117,23.52,NULL,6.9,29.1,126.8,15,
2017-03-18 11:15:00,508.5305133,223.6352461,0,97.8,-0.1,5.1,32.9,176.4,0,33.3083,22.4,NULL,5.2,34,128.4,14.5,
2017-03-18 11:00:00,493.9956766,256.5350948,0,95.3,8.9,11.9,32.7,176.6,7.8,24.3061,23.04,NULL,0.1,19.5,135.2,14,
2017-03-18 10:45:00,490.3061935,230.1352463,-0.1,62.8,0,8.6,31,203.3,0,50.4126,21.92,NULL,3.2,25.7,119.2,13.5,
2017-03-18 10:30:00,504.8548371,260.8352541,-0.1,70.5,0,25.4,49.7,212.9,7.8,16.204,22.24,NULL,0.1,37.6,130.6,13.5,
2017-03-18 10:15:00,466.9399701,265.8746109,0,55.2,0,17.7,51.1,206.3,0,35.1088,23.36,NULL,11.5,18,119.2,14,
2017-03-18 10:00:00,445.3316088,257.4349502,0,43.7,0,22.3,53.5,193.4,13.5,51.3128,23.68,NULL,0.1,0.1,122.3,12.5,
2017-03-18 9:45:00,405.6276458,269.635245,0,44.2,0,17.7,54.6,195.3,0,30.6076,23.36,NULL,0.1,0.1,135.2,13,
2017-03-18 9:30:00,392.9457226,300.3547443,0,51.9,0,17.4,57.2,167.6,13.5,33.3083,51.68,NULL,0.1,0.1,121.5,16.5,
2017-03-18 9:15:00,428.778591,280.9353959,0,43.8,0,25.3,56.9,162.3,0,18.9047,46.56,NULL,0.1,0,132.9,50,
2017-03-18 9:00:00,371.361564,125.0353977,0,39.7,0,11.8,40.6,149.7,0,63.916,51.2,NULL,0.1,6.4,15.4,0,
2017-03-18 8:45:00,332.9617164,128.4400507,-0.1,61.5,6.7,11.7,33.2,143.9,0,11.7029,29.92,NULL,0.1,6.1,9.3,0,
2017-03-18 8:30:00,316.8415046,115.1402009,-0.1,19.4,0,6.2,29.9,140.1,0,27.907,21.44,NULL,0.1,10.8,17.7,0,
2017-03-18 8:15:00,285.81628,149.4670497,9.2,17.2,0,5.3,59.3,137.6,0,17.1043,21.28,NULL,0.1,0.1,10.9,0,
2017-03-18 8:00:00,302.2221209,148.7411004,0,13.9,0,-0.1,63.7,151.4,0,26.1065,21.6,NULL,0.1,4,11.6,0,
2017-03-18 7:45:00,285.544452,142.2412516,-0.1,11.8,0,-0.1,62.9,164.8,3.6,16.204,30.08,NULL,0.1,0.1,8.6,0,
2017-03-18 7:30:00,369.361027,139.6392971,-0.1,41.3,-0.1,5.6,66.2,170.6,0,44.111,18.56,NULL,0.1,0.1,4,0,
2017-03-18 7:15:00,232.8144032,160.0361448,4.6,0,-0.1,5.6,66.2,132.1,6.3,14.4036,0,NULL,0.1,0.1,9.3,0,
2017-03-18 7:00:00,292.8765649,152.6601533,-0.1,31.5,-0.1,6.9,67.3,126.1,0,17.1043,0,NULL,0.1,0.1,20,0,
2017-03-18 6:45:00,261.8285523,192.0662991,5.6,17.7,21.1,8.8,62.9,131.3,8.7,12.6031,0,NULL,0.1,0.1,20,0,
2017-03-18 6:30:00,286.0652158,133.5352496,5.8,31.2,0,8,58.5,131.6,0,24.3061,31.84,NULL,0.1,0.1,2.5,0,
2017-03-18 6:15:00,261.3171688,164.2352451,9.3,12.1,0,4.4,65.7,132.7,13.5,20.7052,50.56,NULL,0.1,0.1,10.1,0,
2017-03-18 6:00:00,294.4441688,212.5750201,-0.1,21.6,20.5,-0.1,64.8,162.9,0,13.5034,50.4,NULL,0.1,0.1,19.3,0,
2017-03-18 5:45:00,365.5008398,144.4353973,0,38.7,0,4,69.2,167.6,0,17.1043,49.28,NULL,0.1,33.2,9.3,0,
2017-03-18 5:30:00,319.0500253,160.5397501,4.5,20.2,0,6.6,67.9,170.3,6.6,15.3038,25.76,NULL,0.1,0.1,10.1,0,
2017-03-18 5:15:00,296.8160214,157.7414039,7.8,29.3,21.2,10,67.3,145,0,15.3038,0,NULL,0.1,0.1,4,0,
2017-03-18 5:00:00,297.3087968,154.5352501,7.3,25.4,0,11.9,57.4,138.5,5.4,14.4036,0,NULL,0.1,5.2,12.4,0,
2017-03-18 4:45:00,293.1257804,169.4121516,-0.1,39.2,0,11.8,58,132.1,0,13.5034,0,NULL,0.1,0.1,19.3,0,
2017-03-18 4:30:00,291.8102549,147.3352474,0,17.7,0,10.9,59.1,139,5.7,16.204,0,NULL,0.1,0.1,13.1,0,
2017-03-18 4:15:00,266.7320233,133.6348019,5.3,12.8,0,-0.1,55.2,136.5,0,22.5056,0,NULL,0.1,0.1,6.3,0,
2017-03-18 4:00:00,323.1013659,163.4350978,8.8,25.4,0,-0.1,61.3,168.4,6.9,18.9047,0,NULL,0.1,21.9,18.5,0,
2017-03-18 3:45:00,354.217339,150.8349484,7.2,52.5,0,7.3,59.6,182.4,0,19.8049,0,NULL,0.1,0.1,10.1,0,
2017-03-18 3:30:00,310.5251741,177.8544611,-0.1,21.1,0,9.6,64,175,12.6,13.5034,0,NULL,0.1,0.1,8.6,0,
2017-03-18 3:15:00,304.1859407,109.6350998,5.2,12.5,0,9.6,36.5,152.5,0,19.8049,22.4,NULL,0.1,0.1,2.5,0,
2017-03-18 3:00:00,291.7651902,157.9352504,6.3,12.2,0,12.6,62.4,148.9,0,21.6054,50.88,NULL,0.1,0.1,19.3,0,
2017-03-18 2:45:00,307.1434949,139.2629977,-0.1,17.4,0,12.8,66.2,147,0,32.4081,51.2,NULL,0.1,0.1,9.3,0,
2017-03-18 2:30:00,310.4001906,157.2351011,0,15.1,20.2,12.8,58.2,142.6,7.5,33.3083,45.28,NULL,0.1,0.1,2.5,0,
2017-03-18 2:15:00,323.2665692,137.5350984,-0.1,15.8,0,4.4,56.6,147.8,0,42.3106,0,NULL,0.1,17.9,19.3,0,
2017-03-18 2:00:00,323.09481,142.4352497,8.8,36,0,4.9,33.2,151.6,9.9,35.1088,0,NULL,0.1,0.1,13.1,0,
2017-03-18 1:45:00,326.901541,129.8350998,4.8,17.2,21.4,6.8,41.5,174.4,0,27.0067,0,NULL,0.1,0.1,3.2,0,
2017-03-18 1:30:00,333.5851754,192.9743825,6.8,16.5,0,10.2,53.3,183.8,14.7,20.7052,0,NULL,0.1,0.1,19.3,0,
2017-03-18 1:15:00,365.3499186,158.6350981,7,8.1,0,11.4,53,189.5,0,34.2085,0,NULL,0.1,0.1,19.3,0,
2017-03-18 1:00:00,365.5113841,133.6351,0,0,-0.1,12.5,52.2,191.7,0,57.6144,0,NULL,0.1,0.1,2.5,0,
2017-03-18 0:45:00,433.5590865,116.5349484,0,12.2,0,15.7,50.3,182.7,0,46.8117,0,NULL,0.1,74.1,1.7,0,
2017-03-18 0:30:00,401.1837822,119.4629999,0,13.7,0,12.2,50.5,158.2,0,41.4103,0,NULL,0.1,27.1,2.5,0,
2017-03-18 0:15:00,329.6202216,146.7350974,5.2,11.1,-0.1,8,43.7,161,7.8,22.5056,0,NULL,0.1,0.1,19.3,0,
2017-03-18 0:00:00,375.1610402,232.5349515,-0.1,14.7,-0.1,10,33.8,160.2,0,37.8094,0,NULL,0.1,23.1,126.8,15,
2017-03-17 23:45:00,380.9397642,227.0349472,-0.1,37.5,0,4.4,34.3,163.2,8.4,27.907,0,NULL,0.1,0.1,120,15.5,
2017-03-17 23:30:00,418.755717,259.7743229,-0.1,30.9,10.6,6.4,35.4,152.7,0,40.5101,0,NULL,0.1,2.4,120,15.5,
2017-03-17 23:15:00,429.5499065,250.0349451,-0.1,33.7,-0.1,18.1,45.3,160.4,12.6,27.907,50.4,NULL,0.1,17.5,126.1,16,
2017-03-17 23:00:00,390.7596951,263.0350991,-0.1,8.8,-0.1,10.9,50.8,161,0,32.4081,51.04,NULL,0.1,17.7,134.5,16.5,
2017-03-17 22:45:00,412.2972607,265.4349415,-0.1,8.1,1.5,32.5,44.8,157.7,13.8,53.1133,50.72,NULL,1,8.2,128.4,16,
2017-03-17 22:30:00,455.5600082,254.0350955,4.7,20.5,0,10.2,51.1,169.8,4.8,50.4126,52.16,NULL,1,10.2,127.6,16.5,
2017-03-17 22:15:00,493.4370894,241.0351001,-0.1,31,0,33.9,54.4,161.5,0,61.2153,30.88,NULL,1.2,24.1,123,16,
2017-03-17 22:00:00,464.9035027,272.8350964,0,30.8,5.1,12.7,58.5,184.6,7.5,25.2063,19.84,NULL,1.2,26.2,135.2,16,
2017-03-17 21:45:00,482.2764747,247.9350963,5.4,29,-0.1,15.1,32.9,188.2,9.9,36.9092,23.36,NULL,5.1,21.9,135.2,16,
2017-03-17 21:30:00,457.5287895,241.4351002,0,13.5,-0.1,20.5,33.5,191.2,7.8,28.8072,22.08,NULL,3.6,15.8,125.3,16,
2017-03-17 21:15:00,466.9281408,226.8351009,-0.1,14.1,-0.1,20.4,33.8,188.2,0,27.0067,24.64,NULL,3.3,31.4,123.8,15.5,
2017-03-17 21:00:00,522.4960795,245.6350989,7.2,10.3,-0.1,26.6,47,181.6,6.9,54.0135,29.28,NULL,1.5,19.2,120,16,
2017-03-17 20:45:00,447.1903224,257.7350335,4.8,21.7,-0.1,21.9,45.3,187.6,0,26.1065,20.8,NULL,1,13.1,139,16,
2017-03-17 20:30:00,480.0122918,240.9351001,-0.1,33,-0.1,19.1,49.4,195.6,7.5,39.6099,20.8,NULL,1.3,10.9,121.5,16,
2017-03-17 20:15:00,546.0286656,249.6346473,0,42.2,4.2,27.2,44.5,183.5,0,38.7097,20.48,NULL,19.9,23.6,119.2,15.5,
2017-03-17 20:00:00,571.0075458,277.114829,26,40.2,0,32.8,48.3,202.8,14.1,41.4103,20.96,NULL,1.8,36.5,123,15.5,
2017-03-17 19:45:00,585.8353826,252.1349427,0,72,0,35.3,50.3,190.9,0,43.2108,20.16,NULL,1.8,23,131.4,15.5,
2017-03-17 19:30:00,558.8209959,253.8352499,-0.1,27.9,11.1,40.1,40.6,202.2,14.1,41.4103,20.8,NULL,2.1,10,125.3,16,
2017-03-17 19:15:00,631.349736,240.6350994,0,72.4,0,39.2,34,209.6,0,57.6144,20.48,NULL,2.6,27.3,136,15.5,
2017-03-17 19:00:00,655.0394127,233.5349517,0,41.3,0,41.3,33.5,251.6,10.8,36.9092,20.32,NULL,1,36.6,125.3,16,
2017-03-17 18:45:00,687.6365121,223.8349474,0,74.3,0,40.1,32.7,219.8,0,49.5124,20.32,NULL,0.1,36.7,119.2,16,
2017-03-17 18:30:00,710.3588394,235.8351071,0,94.4,4.1,42.9,34.9,225,0,52.213,21.44,NULL,2.3,32.4,130.6,16,
2017-03-17 18:15:00,746.1738792,228.3350937,0,69.9,0,40.6,34.3,230.5,0,65.7164,20.48,NULL,4.9,36,131.4,15.5,
2017-03-17 18:00:00,788.7264387,231.4352489,-0.1,113.7,0,45.4,34.3,242.3,0,49.5124,20.32,NULL,3.5,43.8,136,15.5,
2017-03-17 17:45:00,876.5604514,235.13525,-0.1,166.8,0,46.8,34,240.1,0,59.4148,20.8,NULL,0.1,39,134.5,15.5,
2017-03-17 17:30:00,776.0985784,230.1352572,-0.1,107.3,0,45,32.7,236.8,0,43.2108,20.48,NULL,0.1,35.1,129.1,15.5,
2017-03-17 17:15:00,729.7032932,236.9353958,0,73.6,0,44.3,33.5,244.2,7.5,35.1088,20.32,NULL,1.3,43.3,132.2,16,
2017-03-17 17:00:00,807.4967045,228.235248,8,82.8,0,49.1,33.8,240.4,0,71.1178,20.48,NULL,0.1,46.2,127.6,15.5,
2017-03-17 16:45:00,810.6513364,233.2352468,10,115.3,2.9,53.2,34,242.3,7.8,54.9137,20.96,NULL,0.1,43.6,120,15,
2017-03-17 16:30:00,801.2470495,262.2352517,4.5,98.6,27.5,60.4,34.9,260.7,0,64.8162,20,NULL,0.1,41.7,137.5,15.5,
2017-03-17 16:15:00,823.9394574,241.735395,5.3,97.1,0,55.7,34.3,240.9,7.8,77.4193,20.96,NULL,0.1,41.9,136.7,16.5,
2017-03-17 16:00:00,808.8591572,236.635249,-0.1,108.5,-0.1,48,34.6,233.5,0,67.5169,20.16,NULL,0.1,41.6,134.5,17,
2017-03-17 15:45:00,799.284038,227.3621065,-0.1,109.3,0,54.4,32.9,238.2,6.9,49.5124,20.8,NULL,0.1,43.5,129.1,20.5,
2017-03-17 15:30:00,824.8581907,235.4352445,0,119,0,48.2,33.2,239,0,54.9137,20.32,NULL,0.1,47.6,129.9,22.5,
2017-03-17 15:15:00,867.1690192,230.0350946,0,130.2,0,48.9,32.4,244.2,7.2,71.1178,19.84,NULL,0.1,37.2,131.4,23,
2017-03-17 15:00:00,830.112232,224.6351017,-0.1,101,0,48.4,33.5,240.4,9,71.1178,20.48,NULL,0.1,49.4,122.3,23.5,
2017-03-17 14:45:00,842.2130296,238.6347978,0,108.7,0,44.7,39.5,251.1,7.8,53.1133,20.8,NULL,0.1,71.6,134.5,20.5,
2017-03-17 14:30:00,808.3697451,233.8349508,14.5,99.7,0,62.1,38.2,250.8,0,52.213,20.32,NULL,0.1,51.3,124.5,20.5,
2017-03-17 14:15:00,852.35961,227.2351035,0,132.1,0,54.2,38.4,257.1,7.8,64.8162,19.84,NULL,0.1,49.3,122.3,20.5,
2017-03-17 14:00:00,760.9755493,212.5349465,0,92.2,0,50.4,33.5,236.5,0,71.1178,20.48,NULL,0.1,37.2,119.2,20.5,
2017-03-17 13:45:00,825.5964295,239.7352529,0,127.6,9,53.2,32.4,251.1,7.5,72.018,20.48,NULL,1.5,48.3,122.3,18,
2017-03-17 13:30:00,765.6138568,246.5352462,0,101.8,-0.1,44.7,34.6,250.3,0,53.1133,20.16,NULL,1.3,45.2,135.2,17.5,
2017-03-17 13:15:00,779.8436096,248.5352502,4.8,132.3,-0.1,47.6,32.9,242,7.8,59.4148,22.08,NULL,2.9,43.9,123,19,
2017-03-17 13:00:00,722.026392,256.4352432,14.7,98.2,-0.1,43.3,33.5,220.6,0,53.1133,22.88,NULL,2.5,43.5,129.9,14.5,
2017-03-17 12:45:00,742.3972202,281.2352437,14.4,134.1,0,43.8,31.3,224.7,7.5,59.4148,21.92,NULL,19.8,40.9,133.7,15.5,
2017-03-17 12:30:00,696.0233426,220.5351049,-0.1,111.3,0,44,33.2,221.4,0,43.2108,23.52,NULL,0.1,40.3,122.3,15,
2017-03-17 12:15:00,655.648586,230.535101,0,83,0,45.4,32.9,215.9,3.9,51.3128,22.4,NULL,0.1,40.8,124.5,15,
2017-03-17 12:00:00,651.8365807,225.2352442,0,93.7,0,42.5,32.9,208.3,0,46.8117,24,NULL,0.1,43.2,128.4,15.5,
2017-03-17 11:45:00,652.8653791,235.234798,-0.1,123.8,0,37.7,42.8,218.7,0,52.213,23.36,NULL,0.1,33.3,127.6,14.5,
2017-03-17 11:30:00,544.2584022,275.3351059,17.7,40.4,0,39.4,48.1,199.5,0,32.4081,23.84,NULL,1,42.6,129.1,14.5,
2017-03-17 11:15:00,623.087513,275.8351061,15.4,130.6,0,41.6,52.4,206.9,0,33.3083,24,NULL,1.2,36.5,130.6,14.5,
2017-03-17 11:00:00,577.9679077,295.0352482,0,128.6,24.7,33.6,59.1,193.9,0,47.7119,23.2,NULL,0.1,29.3,136,14.5,
